caldt,sprtrn
20080604,-0.000327
20080605,0.019496
20080606,-0.030889
20080609,0.000794
20080610,-0.002438
20080611,-0.016894
20080612,0.003280
20080613,0.015046
20080616,0.000081
20080617,-0.006771
20080618,-0.009712
20080619,0.003752
20080620,-0.018543
20080623,0.000053
20080624,-0.002815
20080625,0.005843
20080626,-0.029365
20080627,-0.003717
20080630,0.001267
20080701,0.003836
20080702,-0.018204
20080703,0.001094
20080707,-0.008385
20080708,0.017080
20080709,-0.022776
20080710,0.006990
20080711,-0.011090
20080714,-0.009028
20080715,-0.010901
20080716,0.025064
20080717,0.012013
20080718,0.000286
20080721,-0.000539
20080722,0.013492
20080723,0.004064
20080724,-0.023125
20080725,0.004168
20080728,-0.018597
20080729,0.023356
20080730,0.016672
20080731,-0.013144
20080801,-0.005578
20080804,-0.008966
20080805,0.028719
20080806,0.003354
20080807,-0.017934
20080808,0.023893
20080811,0.006943
20080812,-0.012051
20080813,-0.002916
20080814,0.005522
20080815,0.004076
20080818,-0.015098
20080819,-0.009315
20080820,0.006197
20080821,0.002495
20080822,0.011333
20080825,-0.019625
20080826,0.003686
20080827,0.007983
20080828,0.014840
20080829,-0.013724
20080902,-0.004093
20080903,-0.002035
20080904,-0.029922
20080905,0.004431
20080908,0.020510
20080909,-0.034138
20080910,0.006149
20080911,0.013806
20080912,0.002122
20080915,-0.047136
20080916,0.017515
20080917,-0.047133
20080918,0.043342
20080919,0.040257
20080922,-0.038237
20080923,-0.015633
20080924,-0.001978
20080925,0.019656
20080926,0.003167
20080929,-0.087897
20080930,0.054203
20081001,-0.004544
20081002,-0.040291
20081003,-0.013506
20081006,-0.038518
20081007,-0.057395
20081008,-0.011333
20081009,-0.076167
20081010,-0.011759
20081013,0.115800
20081014,-0.005322
20081015,-0.090350
20081016,0.042507
20081017,-0.006213
20081020,0.047685
20081021,-0.030800
20081022,-0.061013
20081023,0.012634
20081024,-0.034511
20081027,-0.031764
20081028,0.107890
20081029,-0.011079
20081030,0.025804
20081031,0.015365
20081103,-0.002529
20081104,0.040826
20081105,-0.052677
20081106,-0.050264
20081107,0.028855
20081110,-0.012653
20081111,-0.022041
20081112,-0.051894
20081113,0.069213
20081114,-0.041699
20081117,-0.025810
20081118,0.009838
20081119,-0.061156
20081120,-0.067123
20081121,0.063248
20081124,0.064723
20081125,0.006551
20081126,0.035328
20081128,0.009643
20081201,-0.089295
20081202,0.039941
20081203,0.025836
20081204,-0.029308
20081205,0.036499
20081208,0.038387
20081209,-0.023118
20081210,0.011894
20081211,-0.028524
20081212,0.007028
20081215,-0.012686
20081216,0.051360
20081217,-0.009593
20081218,-0.021163
20081219,0.002937
20081222,-0.018302
20081223,-0.009717
20081224,0.005781
20081226,0.005356
20081229,-0.003873
20081230,0.024407
20081231,0.014158
20090102,0.031608
20090105,-0.004668
20090106,0.007817
20090107,-0.030010
20090108,0.003397
20090109,-0.021303
20090112,-0.022564
20090113,0.001758
20090114,-0.033460
20090115,0.001329
20090116,0.007562
20090120,-0.052816
20090121,0.043491
20090122,-0.015162
20090123,0.005378
20090126,0.005553
20090127,0.010926
20090128,0.033558
20090129,-0.033120
20090130,-0.022789
20090202,-0.000533
20090203,0.015834
20090204,-0.007489
20090205,0.016366
20090206,0.026896
20090209,0.001485
20090210,-0.049121
20090211,0.007955
20090212,0.001739
20090213,-0.009998
20090217,-0.045559
20090218,-0.000950
20090219,-0.012024
20090220,-0.011413
20090223,-0.034699
20090224,0.040103
20090225,-0.010658
20090226,-0.015780
20090227,-0.023564
20090302,-0.046620
20090303,-0.006407
20090304,0.023753
20090305,-0.042532
20090306,0.001216
20090309,-0.010024
20090310,0.063663
20090311,0.002446
20090312,0.040729
20090313,0.007739
20090316,-0.003516
20090317,0.032140
20090318,0.020858
20090319,-0.012979
20090320,-0.019769
20090323,0.070758
20090324,-0.020415
20090325,0.009626
20090326,0.023320
20090327,-0.020316
20090330,-0.034819
20090331,0.013130
20090401,0.016557
20090402,0.028727
20090403,0.009732
20090406,-0.008332
20090407,-0.023855
20090408,0.011783
20090409,0.038053
20090413,0.002533
20090414,-0.020065
20090415,0.012549
20090416,0.015539
20090417,0.004969
20090420,-0.042790
20090421,0.021252
20090422,-0.007682
20090423,0.009922
20090424,0.016797
20090427,-0.010067
20090428,-0.002740
20090429,0.021610
20090430,-0.000950
20090501,0.005396
20090504,0.033868
20090505,-0.003792
20090506,0.017404
20090507,-0.013202
20090508,0.024069
20090511,-0.021512
20090512,-0.000979
20090513,-0.026895
20090514,0.010352
20090515,-0.011410
20090518,0.030389
20090519,-0.001737
20090520,-0.005131
20090521,-0.016758
20090522,-0.001497
20090526,0.026302
20090527,-0.018971
20090528,0.015419
20090529,0.013575
20090601,0.025818
20090602,0.001983
20090603,-0.013739
20090604,0.011484
20090605,-0.002515
20090608,-0.001011
20090609,0.003503
20090610,-0.003480
20090611,0.006112
20090612,0.001397
20090615,-0.023769
20090616,-0.012720
20090617,-0.001382
20090618,0.008411
20090619,0.003114
20090622,-0.030600
20090623,0.002307
20090624,0.006524
20090625,0.021444
20090626,-0.001478
20090629,0.009065
20090630,-0.008531
20090701,0.004362
20090702,-0.029145
20090706,0.002566
20090707,-0.019684
20090708,-0.001669
20090709,0.003547
20090710,-0.004022
20090713,0.024934
20090714,0.005316
20090715,0.029630
20090716,0.008642
20090717,-0.000383
20090720,0.011432
20090721,0.003627
20090722,-0.000534
20090723,0.023290
20090724,0.003042
20090727,0.002982
20090728,-0.002606
20090729,-0.004563
20090730,0.011896
20090731,0.000740
20090803,0.015342
20090804,0.003012
20090805,-0.002914
20090806,-0.005625
20090807,0.013439
20090810,-0.003345
20090811,-0.012660
20090812,0.011525
20090813,0.006880
20090814,-0.008531
20090817,-0.024261
20090818,0.010146
20090819,0.006861
20090820,0.010949
20090821,0.018623
20090824,-0.000546
20090825,0.002369
20090826,0.000117
20090827,0.002782
20090828,-0.001988
20090831,-0.008076
20090901,-0.022124
20090902,-0.003296
20090903,0.008535
20090904,0.013118
20090908,0.008845
20090909,0.007782
20090910,0.010422
20090911,-0.001350
20090914,0.006339
20090915,0.003135
20090916,0.015324
20090917,-0.003060
20090918,0.002637
20090921,-0.003407
20090922,0.006575
20090923,-0.010068
20090924,-0.009511
20090925,-0.006091
20090928,0.017810
20090929,-0.002230
20090930,-0.003328
20091001,-0.025760
20091002,-0.004506
20091005,0.014875
20091006,0.013705
20091007,0.002712
20091008,0.007470
20091009,0.005641
20091012,0.004386
20091013,-0.002788
20091014,0.017546
20091015,0.004157
20091016,-0.008098
20091019,0.009405
20091020,-0.006239
20091021,-0.008854
20091022,0.010644
20091023,-0.012179
20091026,-0.011717
20091027,-0.003318
20091028,-0.019541
20091029,0.022520
20091030,-0.028065
20091102,0.006456
20091103,0.002426
20091104,0.001043
20091105,0.019236
20091106,0.002503
20091109,0.022239
20091110,-0.000064
20091111,0.005032
20091112,-0.010259
20091113,0.005739
20091116,0.014468
20091117,0.000919
20091118,-0.000468
20091119,-0.013426
20091120,-0.003215
20091123,0.013616
20091124,-0.000533
20091125,0.004504
20091127,-0.017233
20091130,0.003793
20091201,0.012075
20091202,0.000343
20091203,-0.008402
20091204,0.005509
20091207,-0.002468
20091208,-0.010252
20091209,0.003672
20091210,0.005840
20091211,0.003683
20091214,0.006959
20091215,-0.005547
20091216,0.001128
20091217,-0.011811
20091218,0.005830
20091221,0.010504
20091222,0.003564
20091223,0.002299
20091224,0.005256
20091228,0.001154
20091229,-0.001401
20091230,0.000195
20091231,-0.010050
20100104,0.016043
20100105,0.003116
20100106,0.000546
20100107,0.004001
20100108,0.002882
20100111,0.001747
20100112,-0.009381
20100113,0.008326
20100114,0.002427
20100115,-0.010823
20100119,0.012500
20100120,-0.010598
20100121,-0.018945
20100122,-0.022141
20100125,0.004598
20100126,-0.004203
20100127,0.004880
20100128,-0.011818
20100129,-0.009829
20100201,0.014266
20100202,0.012973
20100203,-0.005474
20100204,-0.031141
20100205,0.002897
20100208,-0.008863
20100209,0.013040
20100210,-0.002233
20100211,0.009680
20100212,-0.002745
20100216,0.018001
20100217,0.004238
20100218,0.006585
20100219,0.002187
20100222,-0.001046
20100223,-0.012103
20100224,0.009720
20100225,-0.002081
20100226,0.001405
20100301,0.010159
20100302,0.002330
20100303,0.000429
20100304,0.003736
20100305,0.014008
20100308,-0.000176
20100309,0.001713
20100310,0.004525
20100311,0.004042
20100312,-0.000217
20100315,0.000452
20100316,0.007779
20100317,0.005822
20100318,-0.000326
20100319,-0.005087
20100322,0.005095
20100323,0.007171
20100324,-0.005493
20100325,-0.001704
20100326,0.000738
20100329,0.005683
20100330,0.000043
20100331,-0.003273
20100401,0.007414
20100405,0.007928
20100406,0.001684
20100407,-0.005877
20100408,0.003374
20100409,0.006684
20100412,0.001767
20100413,0.000685
20100414,0.011150
20100415,0.000843
20100416,-0.016127
20100419,0.004521
20100420,0.008058
20100421,-0.001019
20100422,0.002264
20100423,0.007124
20100426,-0.004296
20100427,-0.023382
20100428,0.006463
20100429,0.012943
20100430,-0.016648
20100503,0.013121
20100504,-0.023838
20100505,-0.006561
20100506,-0.032378
20100507,-0.015308
20100510,0.043974
20100511,-0.003397
20100512,0.013740
20100513,-0.012145
20100514,-0.018800
20100517,0.001109
20100518,-0.014196
20100519,-0.005130
20100520,-0.038976
20100521,0.015024
20100524,-0.012908
20100525,0.000354
20100526,-0.005661
20100527,0.032876
20100528,-0.012375
20100601,-0.017165
20100602,0.025843
20100603,0.004051
20100604,-0.034411
20100607,-0.013532
20100608,0.010976
20100609,-0.005942
20100610,0.029507
20100611,0.004380
20100614,-0.001805
20100615,0.023494
20100616,-0.000556
20100617,0.001283
20100618,0.001317
20100621,-0.003857
20100622,-0.016071
20100623,-0.002985
20100624,-0.016803
20100625,0.002859
20100628,-0.002034
20100629,-0.031017
20100630,-0.010113
20100701,-0.003240
20100702,-0.004662
20100706,0.005359
20100707,0.031331
20100708,0.009413
20100709,0.007204
20100712,0.000733
20100713,0.015379
20100714,-0.000155
20100715,0.001196
20100716,-0.028820
20100719,0.005982
20100720,0.011417
20100721,-0.012820
20100722,0.022513
20100723,0.008220
20100726,0.011200
20100727,-0.001049
20100728,-0.006922
20100729,-0.004159
20100730,0.000064
20100802,0.022023
20100803,-0.004796
20100804,0.006051
20100805,-0.001269
20100806,-0.003704
20100809,0.005483
20100810,-0.005967
20100811,-0.028179
20100812,-0.005379
20100813,-0.004024
20100816,0.000120
20100817,0.012192
20100818,0.001483
20100819,-0.016935
20100820,-0.003663
20100823,-0.004040
20100824,-0.014512
20100825,0.003289
20100826,-0.007685
20100827,0.016587
20100830,-0.014719
20100831,0.000391
20100901,0.029505
20100902,0.009081
20100903,0.013219
20100907,-0.011471
20100908,0.006439
20100909,0.004832
20100910,0.004863
20100913,0.011131
20100914,-0.000713
20100915,0.003541
20100916,-0.000364
20100917,0.000827
20100920,0.015210
20100921,-0.002564
20100922,-0.004825
20100923,-0.008331
20100924,0.021194
20100927,-0.005667
20100928,0.004850
20100929,-0.002588
20100930,-0.003084
20101001,0.004416
20101004,-0.008035
20101005,0.020861
20101006,-0.000672
20101007,-0.001647
20101008,0.006122
20101011,0.000146
20101012,0.003819
20101013,0.007121
20101014,-0.003641
20101015,0.002028
20101018,0.007244
20101019,-0.015877
20101020,0.010524
20101021,0.001774
20101022,0.002389
20101025,0.002147
20101026,0.000017
20101027,-0.002691
20101028,0.001125
20101029,-0.000439
20101101,0.000947
20101102,0.007759
20101103,0.003678
20101104,0.019283
20101105,0.003923
20101108,-0.002121
20101109,-0.008052
20101110,0.004376
20101111,-0.004242
20101112,-0.011808
20101115,-0.001217
20101116,-0.016205
20101117,0.000212
20101118,0.015357
20101119,0.002540
20101122,-0.001575
20101123,-0.014284
20101124,0.014923
20101126,-0.007469
20101129,-0.001379
20101130,-0.006070
20101201,0.021617
20101202,0.012818
20101203,0.002603
20101206,-0.001298
20101207,0.000515
20101208,0.003702
20101209,0.003843
20101210,0.006002
20101213,0.000048
20101214,0.000911
20101215,-0.005122
20101216,0.006185
20101217,0.000837
20101220,0.002548
20101221,0.006030
20101222,0.003380
20101223,-0.001644
20101227,0.000613
20101228,0.000771
20101229,0.001009
20101230,-0.001508
20101231,-0.000191
20110103,0.011315
20110104,-0.001313
20110105,0.005007
20110106,-0.002123
20110107,-0.001845
20110110,-0.001376
20110111,0.003725
20110112,0.009008
20110113,-0.001711
20110114,0.007385
20110118,0.001376
20110119,-0.010116
20110120,-0.001295
20110121,0.002414
20110124,0.005836
20110125,0.000263
20110126,0.004221
20110127,0.002244
20110128,-0.017852
20110131,0.007663
20110201,0.016694
20110202,-0.002723
20110203,0.002354
20110204,0.002884
20110207,0.006240
20110208,0.004185
20110209,-0.002786
20110210,0.000750
20110211,0.005507
20110214,0.002385
20110215,-0.003235
20110216,0.006257
20110217,0.003076
20110218,0.001925
20110222,-0.020529
20110223,-0.006112
20110224,-0.000994
20110225,0.010550
20110228,0.005561
20110301,-0.015740
20110302,0.001615
20110303,0.017219
20110304,-0.007378
20110307,-0.008341
20110308,0.008923
20110309,-0.001362
20110310,-0.018871
20110311,0.007080
20110314,-0.006049
20110315,-0.011200
20110316,-0.019495
20110317,0.013398
20110318,0.004302
20110321,0.014994
20110322,-0.003551
20110323,0.002914
20110324,0.009341
20110325,0.003161
20110328,-0.002748
20110329,0.007060
20110330,0.006685
20110331,-0.001829
20110401,0.004963
20110404,0.000345
20110405,-0.000180
20110406,0.002184
20110407,-0.001520
20110408,-0.004004
20110411,-0.002793
20110412,-0.007777
20110413,0.000190
20110414,0.000084
20110415,0.003925
20110418,-0.011018
20110419,0.005731
20110420,0.013515
20110421,0.005277
20110425,-0.001593
20110426,0.008980
20110427,0.006250
20110428,0.003555
20110429,0.002301
20110502,-0.001753
20110503,-0.003379
20110504,-0.006855
20110505,-0.009070
20110506,0.003820
20110509,0.004544
20110510,0.008074
20110511,-0.011111
20110512,0.004895
20110513,-0.008067
20110516,-0.006204
20110517,-0.000369
20110518,0.008804
20110519,0.002178
20110520,-0.007688
20110523,-0.011926
20110524,-0.000827
20110525,0.003183
20110526,0.003953
20110527,0.004081
20110531,0.010593
20110601,-0.022785
20110602,-0.001225
20110603,-0.009734
20110606,-0.010760
20110607,-0.000956
20110608,-0.004187
20110609,0.007378
20110610,-0.013980
20110613,0.000669
20110614,0.012612
20110615,-0.017432
20110616,0.001754
20110617,0.003045
20110620,0.005395
20110621,0.013423
20110622,-0.006468
20110623,-0.002828
20110624,-0.011726
20110627,0.009184
20110628,0.012944
20110629,0.008283
20110630,0.010119
20110701,0.014410
20110705,-0.001336
20110706,0.001002
20110707,0.010454
20110708,-0.006961
20110711,-0.018090
20110712,-0.004434
20110713,0.003106
20110714,-0.006716
20110715,0.005554
20110718,-0.008130
20110719,0.016309
20110720,-0.000671
20110721,0.013546
20110722,0.000908
20110725,-0.005643
20110726,-0.004105
20110727,-0.020309
20110728,-0.003234
20110729,-0.006451
20110801,-0.004132
20110802,-0.025557
20110803,0.005016
20110804,-0.047820
20110805,-0.000575
20110808,-0.066634
20110809,0.047407
20110810,-0.044152
20110811,0.046290
20110812,0.005262
20110815,0.021785
20110816,-0.009739
20110817,0.000947
20110818,-0.044594
20110819,-0.015009
20110822,0.000258
20110823,0.034285
20110824,0.013120
20110825,-0.015566
20110826,0.015122
20110829,0.028280
20110830,0.002347
20110831,0.004922
20110901,-0.011871
20110902,-0.025282
20110906,-0.007436
20110907,0.028646
20110908,-0.010612
20110909,-0.026705
20110912,0.006966
20110913,0.009120
20110914,0.013480
20110915,0.017187
20110916,0.005707
20110919,-0.009803
20110920,-0.001661
20110921,-0.029390
20110922,-0.031883
20110923,0.006082
20110926,0.023336
20110927,0.010688
20110928,-0.020691
20110929,0.008114
20110930,-0.024974
20111003,-0.028451
20111004,0.022488
20111005,0.017866
20111006,0.018304
20111007,-0.008163
20111010,0.034125
20111011,0.000544
20111012,0.009795
20111013,-0.002974
20111014,0.017380
20111017,-0.019370
20111018,0.020419
20111019,-0.012649
20111020,0.004554
20111021,0.018809
20111024,0.012873
20111025,-0.020045
20111026,0.010537
20111027,0.034291
20111028,0.000389
20111031,-0.024738
20111101,-0.027942
20111102,0.016105
20111103,0.018782
20111104,-0.006280
20111107,0.006296
20111108,0.011736
20111109,-0.036695
20111110,0.008616
20111111,0.019489
20111114,-0.009550
20111115,0.004817
20111116,-0.016616
20111117,-0.016800
20111118,-0.000395
20111121,-0.018648
20111122,-0.004141
20111123,-0.022095
20111125,-0.002686
20111128,0.029240
20111129,0.002214
20111130,0.043315
20111201,-0.001909
20111202,-0.000241
20111205,0.010287
20111206,0.001106
20111207,0.002018
20111208,-0.021142
20111209,0.016883
20111212,-0.014914
20111213,-0.008686
20111214,-0.011348
20111215,0.003243
20111216,0.003216
20111219,-0.011733
20111220,0.029825
20111221,0.001950
20111222,0.008266
20111223,0.009035
20111227,0.000079
20111228,-0.012478
20111229,0.010707
20111230,-0.004291
20120103,0.015474
20120104,0.000188
20120105,0.002944
20120106,-0.002537
20120109,0.002262
20120110,0.008886
20120111,0.000310
20120112,0.002337
20120113,-0.004948
20120117,0.003553
20120118,0.011108
20120119,0.004939
20120120,0.000669
20120123,0.000471
20120124,-0.001026
20120125,0.008672
20120126,-0.005746
20120127,-0.001593
20120130,-0.002522
20120131,-0.000457
20120201,0.008900
20120202,0.001095
20120203,0.014605
20120206,-0.000424
20120207,0.002023
20120208,0.002160
20120209,0.001474
20120210,-0.006886
20120213,0.006800
20120214,-0.000940
20120215,-0.005383
20120216,0.011026
20120217,0.002349
20120221,0.000720
20120222,-0.003340
20120223,0.004272
20120224,0.001672
20120227,0.001355
20120228,0.003356
20120229,-0.004737
20120301,0.006158
20120302,-0.003246
20120305,-0.003870
20120306,-0.015370
20120307,0.006901
20120308,0.009818
20120309,0.003631
20120312,0.000160
20120313,0.018132
20120314,-0.001196
20120315,0.005967
20120316,0.001119
20120319,0.003974
20120320,-0.003001
20120321,-0.001871
20120322,-0.007207
20120323,0.003109
20120326,0.013886
20120327,-0.002817
20120328,-0.004942
20120329,-0.001608
20120330,0.003698
20120402,0.007505
20120403,-0.003989
20120404,-0.010202
20120405,-0.000629
20120409,-0.011358
20120410,-0.017081
20120411,0.007449
20120412,0.013779
20120413,-0.012475
20120416,-0.000504
20120417,0.015487
20120418,-0.004055
20120419,-0.005934
20120420,0.001169
20120423,-0.008408
20120424,0.003680
20120425,0.013645
20120426,0.006680
20120427,0.002414
20120430,-0.003884
20120501,0.005658
20120502,-0.002497
20120503,-0.007659
20120504,-0.016147
20120507,0.000351
20120508,-0.004279
20120509,-0.006702
20120510,0.002517
20120511,-0.003387
20120514,-0.011113
20120515,-0.005746
20120516,-0.004404
20120517,-0.015051
20120518,-0.007388
20120521,0.016036
20120522,0.000486
20120523,0.001694
20120524,0.001380
20120525,-0.002166
20120529,0.011079
20120530,-0.014335
20120531,-0.002277
20120601,-0.024643
20120604,0.000110
20120605,0.005727
20120606,0.023049
20120607,-0.000106
20120608,0.008114
20120611,-0.012620
20120612,0.011651
20120613,-0.007023
20120614,0.010815
20120615,0.010338
20120618,0.001445
20120619,0.009816
20120620,-0.001686
20120621,-0.022262
20120622,0.007175
20120625,-0.015955
20120626,0.004773
20120627,0.008985
20120628,-0.002110
20120629,0.024920
20120702,0.002459
20120703,0.006232
20120705,-0.004687
20120706,-0.009433
20120709,-0.001639
20120710,-0.008126
20120711,-0.000015
20120712,-0.004987
20120713,0.016497
20120716,-0.002314
20120717,0.007410
20120718,0.006681
20120719,0.002717
20120720,-0.010062
20120723,-0.008909
20120724,-0.009041
20120725,-0.000314
20120726,0.016541
20120727,0.019081
20120730,-0.000483
20120731,-0.004317
20120801,-0.003030
20120802,-0.007374
20120803,0.019040
20120806,0.002329
20120807,0.005107
20120808,0.000621
20120809,0.000414
20120810,0.002188
20120813,-0.001252
20120814,-0.000128
20120815,0.001140
20120816,0.007101
20120817,0.001872
20120820,-0.000021
20120821,-0.003498
20120822,0.000226
20120823,-0.008072
20120824,0.006455
20120827,-0.000489
20120828,-0.000808
20120829,0.000844
20120830,-0.007806
20120831,0.005073
20120904,-0.001166
20120905,-0.001068
20120906,0.020436
20120907,0.004050
20120910,-0.006148
20120911,0.003135
20120912,0.002093
20120913,0.016310
20120914,0.003959
20120917,-0.003125
20120918,-0.001280
20120919,0.001185
20120920,-0.000541
20120921,-0.000075
20120924,-0.002233
20120925,-0.010502
20120926,-0.005737
20120927,0.009649
20120928,-0.004478
20121001,0.002652
20121002,0.000872
20121003,0.003624
20121004,0.007174
20121005,-0.000322
20121008,-0.003457
20121009,-0.009891
20121010,-0.006188
20121011,0.000195
20121012,-0.002966
20121015,0.008078
20121016,0.010270
20121017,0.004117
20121018,-0.002444
20121019,-0.016571
20121022,0.000440
20121023,-0.014444
20121024,-0.003085
20121025,0.002996
20121026,-0.000729
20121031,0.000156
20121101,0.010927
20121102,-0.009379
20121105,0.002164
20121106,0.007853
20121107,-0.023705
20121108,-0.012205
20121109,0.001699
20121112,0.000130
20121113,-0.003985
20121114,-0.013852
20121115,-0.001594
20121116,0.004840
20121119,0.019862
20121120,0.000663
20121121,0.002320
20121123,0.013026
20121126,-0.002030
20121127,-0.005227
20121128,0.007856
20121129,0.004270
20121130,0.000162
20121203,-0.004745
20121204,-0.001710
20121205,0.001585
20121206,0.003307
20121207,0.002921
20121210,0.000338
20121211,0.006549
20121212,0.000448
20121213,-0.006321
20121214,-0.004135
20121217,0.011871
20121218,0.011487
20121219,-0.007589
20121220,0.005488
20121221,-0.009379
20121224,-0.002440
20121226,-0.004787
20121227,-0.001218
20121228,-0.011050
20121231,0.016942
20130102,0.025403
20130103,-0.002086
20130104,0.004865
20130107,-0.003123
20130108,-0.003242
20130109,0.002656
20130110,0.007597
20130111,-0.000048
20130114,-0.000931
20130115,0.001129
20130116,0.000197
20130117,0.005643
20130118,0.003403
20130122,0.004428
20130123,0.001507
20130124,0.000007
20130125,0.005445
20130128,-0.001850
20130129,0.005106
20130130,-0.003900
20130131,-0.002563
20130201,0.010053
20130204,-0.011539
20130205,0.010416
20130206,0.000549
20130207,-0.001805
20130208,0.005658
20130211,-0.000606
20130212,0.001595
20130213,0.000592
20130214,0.000691
20130215,-0.001045
20130219,0.007337
20130220,-0.012404
20130221,-0.006303
20130222,0.008773
20130225,-0.018310
20130226,0.006109
20130227,0.012726
20130228,-0.000864
20130301,0.002324
20130304,0.004611
20130305,0.009566
20130306,0.001085
20130307,0.001816
20130308,0.004481
20130311,0.003249
20130312,-0.002403
20130313,0.001314
20130314,0.005603
20130315,-0.001618
20130318,-0.005510
20130319,-0.002423
20130320,0.006697
20130321,-0.008282
20130322,0.007174
20130325,-0.003340
20130326,0.007785
20130327,-0.000588
20130328,0.004057
20130401,-0.004474
20130402,0.005172
20130403,-0.010546
20130404,0.004048
20130405,-0.004295
20130408,0.006303
20130409,0.003544
20130410,0.012189
20130411,0.003552
20130412,-0.002837
20130415,-0.022966
20130416,0.014307
20130417,-0.014328
20130418,-0.006701
20130419,0.008848
20130422,0.004662
20130423,0.010419
20130424,0.000006
20130425,0.004035
20130426,-0.001842
20130429,0.007186
20130430,0.002485
20130501,-0.009308
20130502,0.009408
20130503,0.010535
20130506,0.001908
20130507,0.005230
20130508,0.004139
20130509,-0.003687
20130510,0.004322
20130513,0.000043
20130514,0.010142
20130515,0.005114
20130516,-0.005010
20130517,0.010300
20130520,-0.000708
20130521,0.001722
20130522,-0.008274
20130523,-0.002924
20130524,-0.000551
20130528,0.006341
20130529,-0.007048
20130530,0.003670
20130531,-0.014307
20130603,0.005936
20130604,-0.005511
20130605,-0.013780
20130606,0.008490
20130607,0.012832
20130610,-0.000347
20130611,-0.010153
20130612,-0.008370
20130613,0.014784
20130614,-0.005885
20130617,0.007567
20130618,0.007791
20130619,-0.013851
20130620,-0.025010
20130621,0.002670
20130624,-0.012145
20130625,0.009497
20130626,0.009590
20130627,0.006200
20130628,-0.004290
20130701,0.005404
20130702,-0.000545
20130703,0.000824
20130705,0.010202
20130708,0.005252
20130709,0.007230
20130710,0.000182
20130711,0.013554
20130712,0.003087
20130715,0.001375
20130716,-0.003709
20130717,0.002774
20130718,0.005033
20130719,0.001610
20130722,0.002033
20130723,-0.001852
20130724,-0.003811
20130725,0.002556
20130726,0.000828
20130729,-0.003736
20130730,0.000374
20130731,-0.000136
20130801,0.012541
20130802,0.001640
20130805,-0.001480
20130806,-0.005723
20130807,-0.003806
20130808,0.003885
20130809,-0.003570
20130812,-0.001153
20130813,0.002776
20130814,-0.005177
20130815,-0.014282
20130816,-0.003305
20130819,-0.005900
20130820,0.003821
20130821,-0.005780
20130822,0.008619
20130823,0.003947
20130826,-0.004040
20130827,-0.015874
20130828,0.002748
20130829,0.001963
20130830,-0.003174
20130903,0.004164
20130904,0.008117
20130905,0.001210
20130906,0.000054
20130909,0.009993
20130910,0.007346
20130911,0.003052
20130912,-0.003380
20130913,0.002715
20130916,0.005693
20130917,0.004218
20130918,0.012178
20130919,-0.001843
20130920,-0.007217
20130923,-0.004720
20130924,-0.002597
20130925,-0.002739
20130926,0.003485
20130927,-0.004074
20130930,-0.006029
20131001,0.007999
20131002,-0.000667
20131003,-0.008979
20131004,0.007053
20131007,-0.008506
20131008,-0.012332
20131009,0.000574
20131010,0.021830
20131011,0.006286
20131014,0.004075
20131015,-0.007064
20131016,0.013828
20131017,0.006744
20131018,0.006549
20131021,0.000092
20131022,0.005738
20131023,-0.004725
20131024,0.003258
20131025,0.004395
20131028,0.001330
20131029,0.005584
20131030,-0.004876
20131031,-0.003839
20131101,0.002903
20131104,0.003571
20131105,-0.002806
20131106,0.004266
20131107,-0.013183
20131108,0.013428
20131111,0.000723
20131112,-0.002370
20131113,0.008095
20131114,0.004837
20131115,0.004222
20131118,-0.003698
20131119,-0.002043
20131120,-0.003636
20131121,0.008129
20131122,0.004961
20131125,-0.001263
20131126,0.000150
20131127,0.002485
20131129,-0.000786
20131202,-0.002719
20131203,-0.003193
20131204,-0.001304
20131205,-0.004340
20131206,0.011238
20131209,0.001817
20131210,-0.003180
20131211,-0.011317
20131212,-0.003771
20131213,-0.000101
20131216,0.006320
20131217,-0.003101
20131218,0.016648
20131219,-0.000580
20131220,0.004819
20131223,0.005318
20131224,0.002916
20131226,0.004745
20131227,-0.000337
20131230,-0.000179
20131231,0.003960
20140102,-0.008862
20140103,-0.000333
20140106,-0.002512
20140107,0.006082
20140108,-0.000212
20140109,0.000348
20140110,0.002307
20140113,-0.012576
20140114,0.010818
20140115,0.005166
20140116,-0.001347
20140117,-0.003895
20140121,0.002774
20140122,0.000575
20140123,-0.008890
20140124,-0.020875
20140127,-0.004876
20140128,0.006141
20140129,-0.010209
20140130,0.011267
20140131,-0.006465
20140203,-0.022832
20140204,0.007641
20140205,-0.002028
20140206,0.012440
20140207,0.013302
20140210,0.001569
20140211,0.011062
20140212,-0.000269
20140213,0.005810
20140214,0.004809
20140218,0.001158
20140219,-0.006524
20140220,0.006031
20140221,-0.001919
20140224,0.006187
20140225,-0.001348
20140226,0.000022
20140227,0.004948
20140228,0.002783
20140303,-0.007379
20140304,0.015268
20140305,-0.000053
20140306,0.001718
20140307,0.000538
20140310,-0.000463
20140311,-0.005082
20140312,0.000305
20140313,-0.011701
20140314,-0.002822
20140317,0.009614
20140318,0.007220
20140319,-0.006132
20140320,0.006041
20140321,-0.002933
20140324,-0.004865
20140325,0.004404
20140326,-0.007000
20140327,-0.001900
20140328,0.004640
20140331,0.007924
20140401,0.007039
20140402,0.002853
20140403,-0.001126
20140404,-0.012537
20140407,-0.010750
20140408,0.003751
20140409,0.010918
20140410,-0.020885
20140411,-0.009487
20140414,0.008217
20140415,0.006757
20140416,0.010488
20140417,0.001364
20140421,0.003775
